#sample	strand	convtype	total_read	read_with_peak	read_with_peak_perc	peaktype
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_NT	Neg	GH	63	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_NT	Neg	GH	304	1	0.3	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT_FIXED	Neg	GH	39	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_NT	Neg	GH	322	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT_FIXED	Neg	GH	35	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_NT	Neg	GH	357	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT_FIXED	Neg	GH	567	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_NT	Neg	GH	11093	12	0.1	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_NT	Neg	GH	198	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_NT	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX	Neg	GH	259	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX	Neg	GH	336	1	0.3	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX	Neg	GH	218	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_FIXED	Neg	GH	32	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX	Neg	GH	291	1	0.3	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_FIXED	Neg	GH	1397	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX	Neg	GH	69	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX	Neg	GH	21	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_FIXED	Neg	GH	31	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX	Neg	GH	333	1	0.3	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_FIXED	Neg	GH	23	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX	Neg	GH	217	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_FIXED	Neg	GH	18	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX	Neg	GH	228	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX	Neg	GH	362	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_FIXED	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX	Neg	GH	249	1	0.4	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX	Neg	GH	187	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_FIXED	Neg	GH	15	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX	Neg	GH	264	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX	Neg	GH	276	1	0.4	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_FIXED	Neg	GH	55	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX	Neg	GH	450	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX	Neg	GH	216	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_FIXED	Neg	GH	65	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX	Neg	GH	278	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_FIXED	Neg	GH	3382	14	0.4	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX	Neg	GH	60	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_FIXED	Neg	GH	29	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX	Neg	GH	326	1	0.3	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_FIXED	Neg	GH	3	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX	Neg	GH	6	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_FIXED	Neg	GH	35	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX	Neg	GH	463	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_FIXED	Neg	GH	256	3	1.2	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX	Neg	GH	4	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_FIXED	Neg	GH	32	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX	Neg	GH	274	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_FIXED	Neg	GH	2	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX	Neg	GH	41	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX	Neg	GH	212	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_FIXED	Neg	GH	19	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX	Neg	GH	211	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_FIXED	Neg	GH	21	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX	Neg	GH	274	1	0.4	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_FIXED	Neg	GH	341	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX	Neg	GH	7557	7	0.1	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_FIXED	Neg	GH	14	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX	Neg	GH	135	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_FIXED	Neg	GH	2	0	0	PEAK_TEMP
PBEH2_BCBC68_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX	Neg	GH	10	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	9	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_TX_RH1	Neg	GH	321	1	0.3	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_TX_RH1	Neg	GH	402	1	0.2	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	11	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_TX_RH1	Neg	GH	285	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	26	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_TX_RH1	Neg	GH	308	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	1467	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_TX_RH1	Neg	GH	58	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	2	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_TX_RH1	Neg	GH	40	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_TX_RH1	Neg	GH	391	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	22	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_TX_RH1	Neg	GH	236	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_TX_RH1	Neg	GH	278	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	32	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_TX_RH1	Neg	GH	478	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_TX_RH1	Neg	GH	362	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_TX_RH1	Neg	GH	178	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	10	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_TX_RH1	Neg	GH	298	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	25	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_TX_RH1	Neg	GH	353	1	0.3	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	42	1	2.4	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_TX_RH1	Neg	GH	524	1	0.2	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_TX_RH1	Neg	GH	302	1	0.3	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	96	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_TX_RH1	Neg	GH	16	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	15	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_TX_RH1	Neg	GH	390	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	3342	8	0.2	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_TX_RH1	Neg	GH	51	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	33	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_TX_RH1	Neg	GH	409	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	4	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_TX_RH1	Neg	GH	8	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	36	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_TX_RH1	Neg	GH	598	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	239	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_TX_RH1	Neg	GH	9	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	23	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR24_DESCSUPERCOIL_TX_RH1	Neg	GH	370	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	3	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR25_DESCSUPERCOIL_TX_RH1	Neg	GH	45	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	10	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR26_DESCSUPERCOIL_TX_RH1	Neg	GH	284	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	17	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR27_DESCSUPERCOIL_TX_RH1	Neg	GH	254	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	13	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR28_DESCSUPERCOIL_TX_RH1	Neg	GH	297	1	0.3	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	267	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR29_DESCSUPERCOIL_TX_RH1	Neg	GH	10521	4	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	8	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR30_DESCSUPERCOIL_TX_RH1	Neg	GH	149	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_RH1_FIXED	Neg	GH	3	0	0	PEAK_TEMP
PBEH2_BCBC69_PLASMIDPFC8_TACINIT_VR31_DESCSUPERCOIL_TX_RH1	Neg	GH	12	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	29	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR01_DESCSUPERCOIL_NT_COSSB	Neg	GH	433	1	0.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	28	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR02_DESCSUPERCOIL_NT_COSSB	Neg	GH	466	3	0.6	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	35	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR03_DESCSUPERCOIL_NT_COSSB	Neg	GH	303	1	0.3	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	39	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR04_DESCSUPERCOIL_NT_COSSB	Neg	GH	364	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	1789	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR05_DESCSUPERCOIL_NT_COSSB	Neg	GH	87	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	2	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR06_DESCSUPERCOIL_NT_COSSB	Neg	GH	27	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	39	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR07_DESCSUPERCOIL_NT_COSSB	Neg	GH	447	1	0.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	45	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR08_DESCSUPERCOIL_NT_COSSB	Neg	GH	255	1	0.4	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	24	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR09_DESCSUPERCOIL_NT_COSSB	Neg	GH	367	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	36	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR10_DESCSUPERCOIL_NT_COSSB	Neg	GH	599	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	35	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR11_DESCSUPERCOIL_NT_COSSB	Neg	GH	393	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR12_DESCSUPERCOIL_NT_COSSB	Neg	GH	199	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	20	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR13_DESCSUPERCOIL_NT_COSSB	Neg	GH	376	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	37	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR14_DESCSUPERCOIL_NT_COSSB	Neg	GH	374	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	78	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_COSSB	Neg	GH	587	1	0.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	18	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_COSSB	Neg	GH	315	1	0.3	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	134	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_COSSB	Neg	GH	11	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	38	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_COSSB	Neg	GH	439	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	3713	9	0.2	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_COSSB	Neg	GH	77	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	36	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_COSSB	Neg	GH	414	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	1	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_NT_COSSB	Neg	GH	9	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	52	0	0	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR22_DESCSUPERCOIL_NT_COSSB	Neg	GH	655	3	0.5	PEAK_TEMP
PBEH2_BCBC70_PLASMIDPFC8_TACINIT_VR23_DESCSUPERCOIL_NT_COSSB_FIXED	Neg	GH	309	2	0.6	PEAK_TEMP
